103,-1,-1,-1,-1,-1,132,134,134,136,-1,-1,-1,-1,33,70,166,166,168,168,167,168,166,168,167,166,168,168,167,-1,-1,-1,-1,33,69,69,100
37,-1,-1,-1,-1,-1,165,226,226,169,-1,-1,-1,-1,66,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,66,69,69,100
103,-1,-1,-1,-1,-1,264,267,266,268,-1,-1,-1,-1,99,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,66,69,69,100
103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,66,103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,69,69,100
70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,66,69,69,100
70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,66,103,-1,-1,-1,-1,-1,0,1,1,1,3,2,3,3,3,2,1,2,138,69,69,100
70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,103,-1,-1,-1,-1,-1,33,69,69,69,69,69,69,69,69,69,69,69,69,69,69,100
137,2,3,3,2,2,2,3,1,3,1,1,2,1,138,37,-1,-1,-1,-1,-1,33,69,69,69,69,69,69,69,69,69,69,69,69,69,69,100
104,175,134,135,133,134,135,133,134,135,133,134,135,133,175,136,-1,-1,-1,-1,-1,132,175,135,133,134,135,133,134,135,133,134,135,133,134,175,105
37,208,82,49,148,117,51,115,50,51,49,51,84,50,208,237,-1,-1,-1,-1,-1,170,208,117,116,148,115,115,83,50,50,82,149,50,148,208,33
37,241,51,50,82,51,150,82,51,148,149,50,49,117,241,270,-1,-1,-1,-1,-1,269,241,266,148,150,115,150,149,83,199,50,51,50,115,241,99
70,274,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,274,-1,-1,-1,-1,-1,-1,-1,274,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,274,99
70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,66
70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33
70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,66
137,835,2,2,2,844,2,2,2,844,2,2,2,835,2,4,-1,-1,-1,-1,-1,0,2,835,2,2,2,844,2,2,2,844,2,2,2,835,138
34,868,34,34,34,877,34,34,34,877,34,34,34,868,34,70,-1,-1,-1,-1,-1,66,68,868,68,68,68,877,68,68,68,877,68,68,68,868,100
34,901,34,34,34,35,34,34,34,35,34,34,34,901,34,70,-1,-1,-1,-1,-1,66,68,901,68,68,68,35,68,68,68,35,68,68,68,901,100
34,68,68,68,68,68,68,68,68,68,68,68,68,68,68,70,-1,-1,-1,-1,-1,66,68,68,68,68,68,68,68,68,68,68,68,68,68,68,100
34,34,68,68,68,68,68,68,68,68,68,68,68,68,68,70,-1,-1,-1,-1,-1,66,68,68,68,68,68,68,68,68,68,68,68,68,68,68,100
34,34,68,68,68,68,68,68,68,68,68,68,68,68,68,70,-1,-1,-1,-1,-1,66,68,68,68,68,68,68,68,68,68,68,68,68,68,68,100
34,34,68,68,68,68,68,68,68,68,68,68,68,68,68,137,3,1,2,2,3,138,68,68,68,68,68,68,68,68,68,68,68,68,68,68,100
